Class,rico:identifier,rico:hasRecordSetType,dcterms:title,dcterms:description,dcterms:dateInterv,dcterms:dateRaw,rico:hasCreatorRef,rico:hasCreatorNotRef,rico:hasReceiverRef,rico:hasReceiverNotRef,rico:hasPublisher,rico:isOrWasIncludedIn,rico:hasOrHadPhysicalLocation,crm:P44_has_condition,SOCIETES-DROP,INSTRUMENTS-DROP,DOC_ECRIT_DROP,rico:documents,dcterms:isVersionOf,rico:isDraftOf,rico:hasOrHadSubject,rico:hasDocumentaryFormType,rico:locationURI,rico:locationOS
rico:Record,F5.1.5/4,,,"Facture de Docteur Delastre, médecin consultant, Brides-les-Bains à Augustin Seguin (400 francs, pour honoraires de soins prodigués à l'été 1897 à Augustin lors d'un séjour à Brides-les-Bains)",,1897-08-04,,"Docteur Delastre, médecin consultant, Brides-les-Bains",3955,,,F5.1.5,,,,,,,,,,,,
rico:Record,F5.1.5/5,,,"Facture de Maison Puy Laurent, M. et Mme. Paul Janton, bandagistes-herniaires, 1, rue de la Barre, Lyon à Pauline Seguin, née Consiglieri, 2, Place Carnot, Lyon (16 francs, pour une ""sangle fine hauteur 107 cm"")",,1897-11-05,,"Maison Puy Laurent, M. et Mme. Paul Janton, bandagistes-herniaires, 1, rue de la Barre, Lyon",3947,,,F5.1.5,,,,,,,,,,,,
rico:Record,F5.1.5/6,,,"Facture de Professeur Pierre, Lyon à Augustin Seguin, Lyon (50 francs, pour soins donnés)",,1897-12-17,,"Professeur Pierre, Lyon",3955,,,F5.1.5,,,,,,,,,,,,
rico:Record,F5.1.5/7,,,"Facture de Pharmacie des soeurs de Saint-Vincent-de-Paul, Valadru, pharmacien, 8, avenue du doyenné, Lyon à Pauline Seguin, née Consiglieri (87 francs, pour achats de vin quiquina, cachets antipyrine, flacons de sirop chloral, de kola, etc.)",,1897-12-22,,"Pharmacie des soeurs de Saint-Vincent-de-Paul, Valadru, pharmacien, 8, avenue du doyenné, Lyon",3947,,,F5.1.5,,,,,,,,,,,,
rico:RecordSet,F5.1.6,Sous-dossier d'archives,,École,,1897,,,,,,F5.1,,,,,,,,,,,,
rico:Record,F5.1.6/1,,,"Facture de The Berlitz school of Language, 21, rue Sainte-Hélène, Lyon à Augustin Seguin (186 francs, pour 14 cours de langue italienne de 5 personnes le dimanche de une à deux heures)",,1897-01-10,,"The Berlitz school of Language, 21, rue Sainte-Hélène, Lyon",3955,,,F5.1.6,,,,,,,,,,,,
rico:RecordSet,F5.1.7,Sous-dossier d'archives,,École,1897/1898,,,,,,,F5.1,,,,,,,,,,,,
rico:Record,F5.1.6/10,,,"Facture de Externat de Saint-Joseph, 10, rue Sainte-Hélène, Lyon à Augustin Seguin (147,05 francs, pour frais d'étude de Laurent Seguin)",,1897-11-20,,"Externat de Saint-Joseph, 10, rue Sainte-Hélène, Lyon",3955,,,F5.1.7,,,,,,,,,,,,
rico:Record,F5.1.6/11,,,"Reçu de paiement de Externat de Saint-Joseph, 10, rue Sainte-Hélène, Lyon à Augustin Seguin (147,05 francs)",,1897-12-16,,"Externat de Saint-Joseph, 10, rue Sainte-Hélène, Lyon",3955,,,F5.1.7,,,,,,,,,,,,
rico:Record,F5.1.6/2,,,"Reçu de paiement de The Berlitz school of Language, Collonge et Wellhof, 10, rue Auber à Augustin Seguin, Lyon (186 francs)",,1897-01-11,,"The Berlitz school of Language, Collonge et Wellhof, 10, rue Auber",3955,,,F5.1.7,,,,,,,,,,,,
rico:Record,F5.1.6/3,,,"Facture de Externat de Saint-Joseph, 10, rue Sainte-Hélène, Lyon à Augustin Seguin (200,25 francs, pour rétribution d'externe libre pour Laurent Seguin et achat de livres)",,1897-02-22,,"Externat de Saint-Joseph, 10, rue Sainte-Hélène, Lyon",3955,,,F5.1.7,,,,,,,,,,,,
rico:Record,F5.1.6/4,,,"Facture de Lycée Ampère, Lyon à Augustin Seguin (135,25 francs, pour acquitter d'avance les frais d'étude pour l'élève externe Marc Seguin en classe de Central)",,1897-03-04,,"Lycée Ampère, Lyon",3955,,,F5.1.7,,,,,,,,,,,,
rico:Record,F5.1.6/5,,,"Facture de Mesdemoiselles Champalay, institutrices à Augustin Seguin (240 francs, pour une demi-année cours fin juillet 1897, [payée à l'avance])",,1897-03-12,,"Mesdemoiselles Champalay, institutrices",3955,,,F5.1.7,,,,,,,,,,,,
rico:Record,F5.1.6/6,,,"Reçu de paiement de Externat de Saint-Joseph, 10, rue Sainte-Hélène, Lyon à Augustin Seguin (200,25 francs)",,1897-03-13,,"Externat de Saint-Joseph, 10, rue Sainte-Hélène, Lyon",3955,,,F5.1.7,,,,,,,,,,,,
rico:Record,F5.1.6/7,,,"Facture de A. Blanc, professeur de piano à Augustin Seguin (78,75 francs, pour 23 leçons de piano données à Maria Seguin du 9 novembre 1896 au 12 avril 1897 et fourniture de partitions)",,1897-07-08,,"A. Blanc, professeur de piano",3955,,,F5.1.7,,,,,,,,,,,,
rico:Record,F5.1.6/8,,,"Facture de Mesdemoiselles Champalay, institutrices à Augustin Seguin (240 francs, pour une demi année de cours supérieur et 8 mois de conférence par M. Grivaux (à 5 francs par mois))",,1897-07,,"Mesdemoiselles Champalay, institutrices",3955,,,F5.1.7,,,,,,,,,,,,
rico:Record,F5.1.6/9,,,"Reçu de paiement de Écoles libres de Saint-Denis à Augustin Seguin (100 francs, pour 1/5 de sa souscription)",1897-10-01/1898-01-01,,,Écoles libres de Saint-Denis,3955,,,F5.1.7,,,,,,,,,,,,
rico:RecordSet,F5.1.8,Sous-dossier d'archives,,Transports,1897/1898,,,,,,,F5.1,,,,,,,,,,,,
rico:Record,F5.1.8/1,,,"Facture de Chemins de fer de Paris à Lyon et à la Méditerranée à Augustin Seguin, Varagnes (3,48 ; 6,2 francs, envoi de 25 bouteilles de champagne. Droits touchés par la commune ; droits touchés par la compagnie des chemins de fer)",,1897-01-18,,Chemins de fer de Paris à Lyon et à la Méditerranée,3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/10,,,"Facture de Boissy Henri, fabrique de voitures, sellerie, harnais, Annonay à Augustin Seguin, Varagnes (288,35 francs)",,1897-09-27,,"Boissy Henri, fabrique de voitures, sellerie, harnais, Annonay",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/11,,,"Facture de Jh Bouillat fils, entrepôts et camionnages, 39, rue Vaubecour à Augustin Seguin, 2, Place Carnot, Lyon (20 francs)",1897-09-30/1898-02-07,,,"Jh Bouillat fils, entrepôts et camionnages, 39, rue Vaubecour",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/12,,,"Facture / Mandat de Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs à Augustin Seguin, Lyon (228,5 francs)",,1897-10-01,,"Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/13,,,"Facture de Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs à Augustin Seguin, Lyon (187 francs)",,1897-10-01,,"Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/14,,,"Reçu de paiement de A. Mollière fils, ingénieur mécanicien, 2, quai de l'hôpital à Augustin Seguin (30 francs, pour location d'un tandem)",,1897-10-23,,"A. Mollière fils, ingénieur mécanicien, 2, quai de l'hôpital",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/15,,,"Facture de Manège Monneret, 6 cours du Midi, Lyon à Augustin Seguin, Lyon (330,5 francs, pour location de deux chevaux pendant 5 jours en juin et location de 2 chevaux pendant le mois de septembre ainsi que le coût d'un télégramme)",,1897-11-04,,"Manège Monneret, 6 cours du Midi, Lyon",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/16,,,"Facture de Boissy Henri, fabrique de voitures, sellerie, harnais, Annonay à Augustin Seguin, Annonay (332,7 francs)",,1897-11-27,,"Boissy Henri, fabrique de voitures, sellerie, harnais, Annonay",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/17,,,"Facture de R. Moiroud, transport pour la France et l'étranger à Augustin Seguin, 2, Place Carnot, Lyon (39,6 francs, pour l'envoi d'une caisse à Emmanuel Consiglieri à Gènes et droits de douane en Italie)",,1897-12-17,,"R. Moiroud, transport pour la France et l'étranger",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/18,,,"Facture de Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs à Augustin Seguin (93,95 francs)",,1897-12-31,,"Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/19,,,"Facture de Hotel d'Angleterre, 21, place Carnot, Lyon à Augustin Seguin (93,05 francs, Augustin Seguin et famille pour 6 chambres)",,1897-03-11,,"Hotel d'Angleterre, 21, place Carnot, Lyon",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/2,,,"Facture de Chemins de fer de Paris à Lyon et à la Méditerranée à Augustin Seguin, Varagnes (26,5 francs, envoi de la compagnie de la Péronnière à Grand-Croix ; Envoi de 5000 kilos de houille)",,1897-04-21,,Chemins de fer de Paris à Lyon et à la Méditerranée,3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/3,,,"Facture de Vve Émile Doué, manège vélocipédique, ateliers entrepôts, 32, quai Perrache à Augustin Seguin, 2, Place Carnot, Lyon (500 francs, pour achat d'un tricycle)",,1897-04-15,,"Vve Émile Doué, manège vélocipédique, ateliers entrepôts, 32, quai Perrache",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/4,,,"Facture de Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs à Augustin Seguin, Lyon (118,8 francs)",,1897-04-30,,"Compagnie royale asturienne des Mines, usines d'Auby-les-Douai, zincs et plombs",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/5,,,"Facture de Henri Schwob, 39 quai de la charité, Lyon, Vélocipèdes à Augustin Seguin (Seguin fils aîné), Lyon (38,4 francs, pour entretien de vélos)",,1897-06-24,,"Henri Schwob, 39 quai de la charité, Lyon, Vélocipèdes",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/6,,,"Facture de Henri Schwob, 39 quai de la charité, Lyon, Vélocipèdes à Seguin fils jeune, Lyon (16,9 francs, pour entretien de vélos)",,1897-06-24,,"Henri Schwob, 39 quai de la charité, Lyon, Vélocipèdes",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/7,,,"Facture de P. Bouvier, fabrique de sellerie, 1, place Carnot, Lyon à Augustin Seguin (9,7 francs)",,1897-06-30,,"P. Bouvier, fabrique de sellerie, 1, place Carnot, Lyon",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/8,,,"Facture de Vve Émile Doué, manège vélocipédique, ateliers entrepôts, 32, quai Perrache à Augustin Seguin, 2, Place Carnot, Lyon (80,5 francs)",,1897-07-29,,"Vve Émile Doué, manège vélocipédique, ateliers entrepôts, 32, quai Perrache",3955,,,F5.1.8,,,,,,,,,,,,
rico:Record,F5.1.8/9,,,"Facture de Bisson à Augustin Seguin (28,2 francs, note de courses faites pour monsieur Seguin)",,1897-09-24,,Bisson,3955,,,F5.1.8,,,,,,,,,,,,
rico:RecordSet,F5.1.9,Sous-dossier d'archives,,"Bourse, banques",,1897,,,,,,F5.1,,,,,,,,,,,,
rico:Record,F5.1.9/1,,,"Bon de Banque de France à Augustin Seguin, Annonay (60.000 francs)",,1897-05-08,,Banque de France,3955,,,F5.1.9,,,,,,,,,,,,
rico:Record,F5.1.9/2,,,"Suivi de comptes de Laurent et Léonce Bechetoille, banquiers d'Annonay à Augustin Seguin, Lyon (18 833,5 francs, débit au 30 juin 1897)",,1897-06-30,,"Laurent et Léonce Bechetoille, banquiers d'Annonay",3955,,,F5.1.9,,,,,,,,,,,,
rico:Record,F5.1.9/3,,,"Suivi de comptes de Moulure, C. Houlières, 15, rue Carnot à Augustin Seguin (125 francs)",,1897-09-30,,"Moulure, C. Houlières, 15, rue Carnot",3955,,,F5.1.9,,,,,,,,,,,,
rico:Record,F5.1.9/4,,,"Suivi de comptes de Laurent et Léonce Bechetoille, banquiers d'Annonay à Augustin Seguin, Lyon (36 092,55 francs, débit au 31 décembre 1897)",,1897-12-31,,"Laurent et Léonce Bechetoille, banquiers d'Annonay",3955,,,F5.1.9,,,,,,,,,,,,
rico:Record,F5.1.9/5,,,"Suivi de comptes de Banque de France à Augustin Seguin (104 223,44 / 4650,15 / 552,55 francs, correspond au total des avances / total des remboursements / intérêts)",,1897-06,,Banque de France,3955,,,F5.1.9,,,,,,,,,,,,
rico:Record,F5.1.9/6,,,"Suivi de comptes de Banque de France à Augustin Seguin (131 902,09 / 35 757,25 / 1366,86 francs, correspond au total des avances / total des remboursements / intérêts)",,1897-08,,Banque de France,3955,,,F5.1.9,,,,,,,,,,,,
rico:Record,F5.1.9/7,,,"Suivi de comptes de Banque de France à Augustin Seguin (135 269,29 / 135 269,29 / 1457,35 francs, correspond au total des avances / total des remboursements / intérêts)",,1897-11,,Banque de France,3955,,,F5.1.9,,,,,,,,,,,,
rico:Record,F5.1.9/8,,,"Suivi de comptes de Banque de France à Augustin Seguin (458 642,05 / 458 642,05 / 4618,2 francs, correspond au total des avances / total des remboursements / intérêts)",,1897-06,,Banque de France,3955,,,F5.1.9,,,,,,,,,,,,
rico:Record,F5.1.9/9,,,"Suivi de comptes de Banque de France à Augustin Seguin, Lyon (351 834,39 / 6 075,55 francs, relevé des opérations du compte courant d'avances d'Augustin Seguin pendant le 2e semestre de cette année, présentant un solde débiteur / les intérêts)",,1897-12-11,,Banque de France,3955,,,F5.1.9,,,,,,,,,,,,
rico:RecordSet,F5.2,Dossier d'archives,,Factures de 1897 (2),1895/1898,,,,,,,F5,,,,,,,,,,,,
rico:RecordSet,F5.2.1,Sous-dossier d'archives,,Entretien,1895/1898,,,,,,,F5.2,,,,,,,,,,,,
rico:Record,F5.2.1/1,,,"Facture de Mussati, 32, rue Franklin, Lyon, Lampisterie à Augustin Seguin (112,9 francs)",1897-01-04/1897-02-10,,,"Mussati, 32, rue Franklin, Lyon, Lampisterie",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/10,,,"Facture de Vve Limousin et Descours, houilles et cokes à Augustin Seguin, 2, Place Carnot, Lyon (99,9 francs)",,1897-03-31,,"Vve Limousin et Descours, houilles et cokes",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/11,,,"Facture de Vve Jacquemet-Bonnefont et Graillat, établissement horticole, Annonay à Augustin Seguin, Varagnes (4,8 francs, achat de mûriers blancs)",,1897-04-20,,"Vve Jacquemet-Bonnefont et Graillat, établissement horticole, Annonay",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/12,,,"Facture de Jospeh Lochaud, fabrique de stores, 24, quai de la charité, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (37,5 francs)",,1897-04-23,,"Jospeh Lochaud, fabrique de stores, 24, quai de la charité, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/13,,,"Facture de Esacabas fils, fabrique d'engrais chimiques et organo-chimiques, Annonay à Augustin Seguin, Boulieu (22 francs)",,1897-05-08,,"Esacabas fils, fabrique d'engrais chimiques et organo-chimiques, Annonay",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/14,,,"Facture de Régis Magnolore, maçon à Boulieu à Augustin Seguin, Déomas (170 francs, pour travaux sur la propriété de Déomas que paie Augustin Seguin)",,1897-05-21,,"Régis Magnolore, maçon à Boulieu",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/15,,,"Comptes de Régis Magnolore, maçon à Boulieu à Augustin Seguin (rentier à Varagnes), Varagnes (4375 francs)",,1895-03,,"Régis Magnolore, maçon à Boulieu",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/16,,,"Facture de Comptoir général des verres à vitres du Centre et du Midi, 33, quai Claude Bernard, Lyon à Augustin Seguin, Varagnes (320,9 francs)",,1897-06-11,,"Comptoir général des verres à vitres du Centre et du Midi, 33, quai Claude Bernard, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/17,,,"Facture de P. Cote-Baritel, porcelaines, faïences, verreries, 33, rue du Plat, Lyon à Marc Seguin, 2, Place Carnot, Lyon (15 francs)",,1897-06-12,,"P. Cote-Baritel, porcelaines, faïences, verreries, 33, rue du Plat, Lyon",3929,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/18,,,"Facture de Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph à Augustin Seguin (201,3 francs)",,1897-06-15,,"Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/19,,,"Facture de J. Bailly, maison d'ameublement, 12, rue de la République, Lyon à Augustin Seguin (900 francs)",,1897-06-16,,"J. Bailly, maison d'ameublement, 12, rue de la République, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/2,,,"Facture de Crassard, Lyon-Bordeaux, charbons, cokes, anthracite à Augustin Seguin (51 francs)",1897-01-08/1897-02-08,,,"Crassard, Lyon-Bordeaux, charbons, cokes, anthracite",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/20,,,"Facture de Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph à Augustin Seguin (201,3 francs)",,1897-06-21,,"Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/21,,,"Facture de Comptoir général des verres à vitres du Centre et du Midi, 33, quai Claude Bernard, Lyon à Augustin Seguin, Varagnes (320,9 francs)",,1897-06-24,,"Comptoir général des verres à vitres du Centre et du Midi, 33, quai Claude Bernard, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/22,,,"Facture de Legrand et Dessalles, fabrique d'appareils de chauffage et d'éclairage par le gaz, 2, rue d'Auvergne, Lyon à Marc Seguin (33,6 francs)",,,,"Legrand et Dessalles, fabrique d'appareils de chauffage et d'éclairage par le gaz, 2, rue d'Auvergne, Lyon",3929,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/23,,,"Facture de Sauverzac, ferblantier, Boulieu à Augustin Seguin, Varagnes (1451,82 francs)",,1897-06-28,,"Sauverzac, ferblantier, Boulieu",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/24,,,"Facture de Mouterde, chavant et George, machines-dynamos pour éclairage, 47, rue de Sèze, Lyon à Augustin Seguin, Varagnes (251,9 francs, achat d'éléments d'accumulateurs système moutarde, d'eau acidulée, d'une bonbonne et de couvertures en verre)",,1897-06-28,,"Mouterde, chavant et George, machines-dynamos pour éclairage, 47, rue de Sèze, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/25,,,"Facture de C. Jannot, 18, rue du Plat, Lyon, Quicaillerie, ferronnerie, outils à Augustin Seguin (ingénieur), 2, Place Carnot, Lyon (23,3 francs)",,1897-06-30,,"C. Jannot, 18, rue du Plat, Lyon, Quicaillerie, ferronnerie, outils",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/26,,,"Facture de J.M. Villemagne, 41 rue Sébastien Gryphe, Charbons Montrambert à Augustin Seguin (ingénieur) (545 francs)",,1897-06-30,,"J.M. Villemagne, 41 rue Sébastien Gryphe, Charbons Montrambert",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/27,,,"Facture de C. Gontard, Caoutchouc, 47, rue Victor Hugo à Augustin Seguin, 2, Place Carnot, Lyon (151,05 francs)",,1897-06-30,,"C. Gontard, Caoutchouc, 47, rue Victor Hugo",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/28,,,"Facture de Barou, serrurerie artistique, Boulieu à Augustin Seguin, Varagnes (409,21 francs)",,1897-06-30,,"Barou, serrurerie artistique, Boulieu",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/29,,,"Facture de Y. Graillat, menuiserie, meubles, 9, rue de Condé, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (76,73 francs)",,1897-06-30,,"Y. Graillat, menuiserie, meubles, 9, rue de Condé, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/3,,,"Facture de Thorel et Desvaux père et fils, dorure et miroiterie à Augustin Seguin, 2, Place Carnot, Lyon (7,5 francs)",1897-01-11/1897-01-19,,,"Thorel et Desvaux père et fils, dorure et miroiterie",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/30,,,"Facture de Roussillon, serrurier, 20, rue de Condé, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (156,2 francs)",1897-04/1897-07-10,,,"Roussillon, serrurier, 20, rue de Condé, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/31,,,"Facture de Jospeh Sabaté, horlogerie et électricité, 31 rue Turpin, lyon à Marc Seguin (45 francs)",,1897-07-13,,"Jospeh Sabaté, horlogerie et électricité, 31 rue Turpin, lyon",3929,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/32,,,"Facture de A. Favier neveux, manufacture d'orfèvrerie et bronzes d'église, 1, rue de l'archevéché, Lyon à Augustin Seguin, Varagnes (45,5 francs, achat d'auréoles)",,1897-07-24,,"A. Favier neveux, manufacture d'orfèvrerie et bronzes d'église, 1, rue de l'archevéché, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/33,,,"Facture de Société électro-métallurgique française, Froges à Augustin Seguin, Varagnes (38,3 francs, achat de carbure de calcium)",,1897-07-30,,"Société électro-métallurgique française, Froges",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/34,,,"Facture de Saint-Gobain, Chauny et Cirey, Manufactures des Glaces et produits chimiques, 9, rue Sainte-Cécile, Paris à Augustin Seguin (ingénieur), Varagnes (14,4 francs, pour achat d'une bobonne d'acide sulfurique)",,1897-07-30,,"Saint-Gobain, Chauny et Cirey, Manufactures des Glaces et produits chimiques, 9, rue Sainte-Cécile, Paris",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/35,,,"Facture de Ch. André et Cie, manufacture d'appareils pour l'emploi du gaz à Augustin Seguin, 2, Place Carnot, Lyon (9,5 francs)",,1897-08-30,,"Ch. André et Cie, manufacture d'appareils pour l'emploi du gaz",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/36,,,"Facture de J. Paquier-Sarrasin, 17, rue Bourgelat, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (610,2 francs, travaux dans la Chapelle)",,1897-09-04,,"J. Paquier-Sarrasin, 17, rue Bourgelat, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/37,,,"Facture de Jacques Pédrini, entreprise de vitrerie en tous genres, 61, rue Victor Hugo à Augustin Seguin, 2, Place Carnot, Lyon (25,75 francs)",,1896-12,,"Jacques Pédrini, entreprise de vitrerie en tous genres, 61, rue Victor Hugo",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/38,,,"Facture de Société électro-métallurgique française, Froges à Augustin Seguin, Varagnes (41,25 francs, achat de carbure de calcium)",,1897-09-07,,"Société électro-métallurgique française, Froges",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/39,,,"Facture de Ch. André et Cie, manufacture d'appareils pour l'emploi du gaz à Augustin Seguin, 2, Place Carnot, Lyon (15,5 francs, réparation d'un chauffe-bain et robinetterie)",,1897-10-14,,"Ch. André et Cie, manufacture d'appareils pour l'emploi du gaz",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/4,,,"Facture de Léon Brunswick, fournitures pour ameublements, 76, rue de l'hôtel de ville, Lyon à Augustin Seguin (11,15 francs, achat d'étoffes et d'accessoires pour ameublement)",,1897-01-12,,"Léon Brunswick, fournitures pour ameublements, 76, rue de l'hôtel de ville, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/40,,,"Facture de Maison Bastet, Meubles et teintures à Augustin Seguin, 2, Place Carnot, Lyon (25 francs, pour location de meubles)",,1897-10-25,,"Maison Bastet, Meubles et teintures",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/41,,,"Mandat de Soix et Ribes, Fonderie d'Annonay à Augustin Seguin, Varagnes (16 francs)",,1897-10-30,,"Soix et Ribes, Fonderie d'Annonay",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/42,,,"Facture de Comptoir général des verres à vitres du Centre et du Midi, 33, quai Claude Bernard, Lyon à Augustin Seguin, Varagnes (95,15 francs)",,1897-11-29,,"Comptoir général des verres à vitres du Centre et du Midi, 33, quai Claude Bernard, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/43,,,"Facture de C. Barbaret, literie, 60, rue victor Hugo, lyon à Augustin Seguin, Lyon (44,8 francs)",,1897-12-15,,"C. Barbaret, literie, 60, rue victor Hugo, lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/44,,,"Facture de Gaget Pérignon et cie, plombiers, couvreurs, mécaniciens, 4, quai de l'Hôpital à Augustin Seguin, 2, Place Carnot, Lyon (26,75 francs)",,1897-12-28,,"Gaget Pérignon et cie, plombiers, couvreurs, mécaniciens, 4, quai de l'Hôpital",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/45,,,"Facture de Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph à Augustin Seguin (173,2 francs)",,1897-12-30,,"Hugonnier, charbons, anthracites cokes, bois de grille, 66, rue SaINT-joseph",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/46,,,"Facture de Pradal, appareils de chauffage de tous systèmes, 18-19, rue Tronchet, Lyon à Augustin Seguin, 2, Place Carnot, Lyon (10,9 francs, pour pose d'un poêle de faïence)",,1897-12-31,,"Pradal, appareils de chauffage de tous systèmes, 18-19, rue Tronchet, Lyon",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/47,,,"Facture de Mussati, 32, rue Franklin, Lyon, Lampisterie à Augustin Seguin (152,75 francs)",,1897-12-31,,"Mussati, 32, rue Franklin, Lyon, Lampisterie",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/48,,,"Facture de Parent et Michelon, 59 et 60, quai Perrache, lyon, atelier de chaudronnerie à Augustin Seguin, Lyon (1339,3 francs)",,1897-12-31,,"Parent et Michelon, 59 et 60, quai Perrache, lyon, atelier de chaudronnerie",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/49,,,"Facture de Mottet, 11, rue Vaubecour, Fabrique de fourneaux, calorifères et cheminées à Augustin Seguin, 2, Place Carnot, Lyon (7,5 francs, changement de la grille solaire d'une cheminée)",,1897-12-31,,"Mottet, 11, rue Vaubecour, Fabrique de fourneaux, calorifères et cheminées",3955,,,F5.2.1,,,,,,,,,,,,
rico:Record,F5.2.1/5,,,"Facture de Dumond, 2, rue St Dominique à Pauline Seguin, née Consiglieri (278 francs, entre autres, achat d'une croix en ivoire)",1897-01-18/1898-02-07,,,"Dumond, 2, rue St Dominique",3947,,,F5.2.1,,,,,,,,,,,,
