Class,rico:identifier,rico:hasRecordSetType,dcterms:title,dcterms:description,dcterms:dateInterv,dcterms:dateRaw,rico:hasCreatorRef,rico:hasCreatorNotRef,rico:hasReceiverRef,rico:hasReceiverNotRef,rico:hasPublisher,rico:isOrWasIncludedIn,rico:hasOrHadPhysicalLocation,crm:P44_has_condition,SOCIETES-DROP,INSTRUMENTS-DROP,DOC_ECRIT_DROP,rico:documents,dcterms:isVersionOf,rico:isDraftOf,rico:hasOrHadSubject,rico:hasDocumentaryFormType,rico:locationURI,rico:locationOS
rico:Record,A32.2.1/14,,Académie des Sciences. Séance du lundi 23 juin 1845,"Concerne le scrutin du vote de la nomination de Marc Seguin à l’Académie (horaires, nombres de votants, etc.)",,1845-06-23,,Académie des Sciences,,,,A32.2.1,,,3978,,,3978,,,,Archives,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/15,,"Notte des titres sur lesquels se fonde M Seguin ainé pour demander à être admis parmi les candidats qui se présentent pour remplacer … à l’Institut dans la section de mécanique 
ou 
Notte pour mon admission à l’Institut","Ensemble de 12 feuilles, raturées, avec les arguments de Marc Seguin pour son entrée à l’Institut",,1839-06,3970,,,,,A32.2.1,,,3978,,,3978,,,,Correspondance,,
rico:Record,A32.2.1/16,,Lettre à M. Arago pour être admis dans la liste des candidats pour remplacer M. de … à l’Institut.,"Ensemble de 3 feuilles, raturées, en brouillon de lettre à François Arago pour l’entrée de Marc Seguin à l’Institut",,1839-08-19,3970,,3915,,,A32.2.1,,,3978,,,3978,,,,Correspondance,,
rico:Record,A32.2.1/17,,,"2 exemplaires d’une lettre à propos des chaudières tubulaires de MS utilisées par la marine, présentement et potentiellement dans le futur",,1844-12-28,,"Moissar, ingénieur de la Marine royale",3970,,,A32.2.1,,,,,,,,,4013,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/18,,"Note sur les travaux de M. Seguin ainé d’Annonay, dept. de l’Ardèche","Deux exemplaires d’une note historique sur les travaux de Marc Seguin (ponts, chaudière, concession, chemin de fer) et leurs applications à l’étranger (Angleterre), sur ses ouvrages",,,,,,,,A32.2.1,,,,,,,,,4004,Archives professionnelles,,
rico:Record,A32.2.1/19,,,"Lettre du secrétaire perpétuel de l’Académie pour les Sciences mathématiques à Marc Seguin pour lui annoncer sa nomination en tant que correspondant à la section de mécanique 
+ Procès-verbal de la décision",,1845-06-23,3915,,3970,,,A32.2.1,,,3978,,,3978,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/2,,,"Lettre de L. F. Grognier, secrétaire de la société royale d’agriculture, histoire naturelle et arts utiles de Lyon à Marc Seguin, à propos de sa nouvelle correspondance à la société",,1823-03-24,,"Société d’agriculture, d’histoire naturelle et arts utiles de Lyon",3970,,,A32.2.1,,,,,,,,,,Correspondance,https://sws.geonames.org/2996944/ Lyon,
rico:Record,A32.2.1/20,,,"Lettre du secrétaire perpétuel de l’Académie à Marc Seguin en remerciement de l’envoi de l’ouvrage Mécanique industrielle, Mémoire sur un nouveau système de moteur.",,1857-03-10,,"de Beaumont, secrétaire perpétuel de l’Académie",3970,,,A32.2.1,,,3978,,,3978,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/21,,,Lettre du Sénateur président de la Société d’encouragement pour l’Industrie nationale à Marc Seguin lui annonçant sa nomination comme Correspondant du Comité des arts Mécaniques,,1865-08-30,,Sénateur président de la Société d’encouragement pour l’Industrie nationale,3970,,,A32.2.1,,,3994,,,3994,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/22,,,Lettre du directeur de l’Observatoire astronomique Zonnenburg à Marc Seguin en remerciement de l’envoi de l’ouvrage Mémoires sur les causes et sur les effets de la chaleur.,,1866-01-27,,directeur de l’Observatoire astronomique Zonnenburg,3970,,,A32.2.1,,,,,4060,4060,,,,Correspondance,https://sws.geonames.org/2745912/ Utrecht,
rico:Record,A32.2.1/23,,,Lettre de remerciement pour l’envoi des Mémoires sur les causes et sur les effets de la chaleur.,,1866-02-02,,Directeur de l’Observatoire d’Altona,3970,,,A32.2.1,,,,,4060,4060,,,,Correspondance,https://sws.geonames.org/2911296/ Altona,
rico:Record,A32.2.1/24,,,Lettre du secrétaire perpétuel de l’Académie à Marc Seguin en remerciement de l’envoi de l’ouvrage Mémoire sur l’aviation ou navigation aérienne.,,1866-03-24,,Secrétaire perpétuel de l’Académie des Sciences,3970,,,A32.2.1,,,3978,,4066,3978;4066,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/25,,,« Brevet » officiel nommant Marc Seguin Officier de l’Ordre de la Légion d’honneur,,1866-08-13,,Napoléon III,3970,,,A32.2.1,,,,,,,,,4030,Archives familiales,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/26,,,"Lettre à « Augustine » (Marie Augustine de Montgolfier), femme de Marc par une de ses soeurs à propos notamment de la nouvelle décoration de Marc Seguin son mari.",,1866-08-20,,une de ses soeurs (Jeanne),3956,,,A32.2.1,,,,,,,,,4030,Correspondance,,
rico:Record,A32.2.1/27,,,"Lettre à Marc qui le félicite de sa nomination comme Officier de la Légion d’honneur, suivie d’une réponse de Marc en date du 1er septembre disant qu’il n’a rien demandé a personne, comptant plus sur ses travaux que sur les autres pour sa postérité.",,1866-08-15,,,3970,,,A32.2.1,,,,,,,,,4030,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/28,,,Lettre du directeur général des Ponts et Chaussées et des Mines à Marc Seguin lui transférant le courrier du Ministre des Travaux Publics et de l’Agriculture qui lui annonce sa nomination comme Chevalier de l’Ordre de la Légion d’honneur,,1837-02-23,,directeur général des Ponts et Chaussées et des Mines,3970,,,A32.2.1,,,,,,,,,4030;3973,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/29,,,Courrier du Ministre des Travaux Publics et de l’Agriculture annonçant à Marc Seguin sa nomination comme Chevalier de l’Ordre de la Légion d’honneur,,1837-02-23,,"ministre secrétaire d’État des Travaux publics, de l’agriculture et du commerce",3970,,,A32.2.1,,,,,,,,,4030,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/3,,Extrait du Procès-verbal de la séance ordinaire du mercredi 1er octobre 1823,Lettre du secrétaire de la Société d’Encouragement pour l’Industrie Nationale à Marc Seguin à propos de son admission en son sein,,1823-10-02,,secrétaire de la Société d’Encouragement pour l’Industrie Nationale,3970,,,A32.2.1,,,3994,,,3994,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/30,,Ordre impérial de la Légion d’honneur. Nomination d’Officier,Document officiel de la nomination par décret de Marc Seguin comme Officier de l’ordre de la Légion d’honneur,,1866-08-25,,"Grand Chancelier, secrétaire général, Ch. Maisier",3970,,,A32.2.1,,,,,,,,,4030,Archives familiales,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/31,,,Lettre du ministre de l’Instruction publique à Marc Seguin lui annonçant l’acceptation de sa nomination comme Officier de l’Ordre de la Légion d’honneur par l’empereur,,1866-08-13,,"V. Dury, ministre de l’Instruction publique",3970,,,A32.2.1,,,,,,,,,4030,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/32,,,"Lettre raturée (brouillon?) de Marc Seguin au grand chancelier de la Légion d’honneur à propos de sa nomination comme l’Officier de l’Ordre. Il affirme ne jamais s’être adressé au gouvernement pour réclamer le titre, comptant toujours sur ceux qui le soutenaient (Arago, Biot, …)",,1866-08-31,3970,,,Grand chancelier de la Légion d’honneur,,A32.2.1,,,,,,,,,4030,Correspondance,,
rico:Record,A32.2.1/33,,Minute du 15 aout 66,"Lettre raturée (brouillon?) de Marc Seguin au ministre de l’Instruction publique le remerciant de la faveur qu’il lui a obtenu auprès de l’empereur, sa nomination comme Officier de l’ordre de la Légion d’honneur",,1866-08-15,3970,,,Ministre de l’Instruction publique,,A32.2.1,,,,,,,,,4030,Correspondance,,
rico:Record,A32.2.1/34,,,« Brevet » officiel nommant Marc Seguin correspondant de la Société royale des Sciences de Liège,,1867-11-30,,Société royale des Sciences de Liège,3970,,,A32.2.1,,,,,,,,,,,https://sws.geonames.org/2792413/ Liège,
rico:Record,A32.2.1/35,,,"Lettre du général aide de camp de l’Empereur, commandant de l’Ecole Polytechnique, professeur de fortification et d’art militaire à Marc Seguin en remerciement de l’envoi de l’ouvrage Réflexions sur l’hypothèse de Laplace",,1868-01-18,,"illisible, général aide de camp de l’Empereur, commandant de l’Ecole Polytechnique, professeur de fortification et d’art militaire",3970,,,A32.2.1,,,,,4067,4067,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/36,,,Lettre du bibliothécaire du United States Global Observatory à Marc Seguin en remerciement de l’envoi de deux copies de l’ouvrage Mécanique céleste,,1868-01-14,,"illisible, bibliothécaire du United States global Observatory",3970,,,A32.2.1,,,,,4067,4067,,,,Correspondance,https://sws.geonames.org/4140963/ Washington,
rico:Record,A32.2.1/37,,,Lettre du secrétaire perpétuel de l’Académie à Marc Seguin en remerciement de l’envoi de l’ouvrage Mécanique céleste,,1867-12-28,,"de Beaumont, secrétaire perpétuel de l’Académie",3970,,,A32.2.1,,,3978,,4067,3978;4067,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/38,,,"Carte du docteur Gustave le Bon, remerciant sans doute Marc Seguin (non mentionné) pour l’envoi de deux volumes de l’Annuaire du Cosmos",,,,docteur Gustave le Bon,3970,,,A32.2.1,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/4,,,Lettre du secrétaire perpétuel de l’Académie royale des Sciences à Marc Seguin de remerciement après l’envoi d’un exemplaire de Des ponts en fil de fer,,1826-02-20,,Secrétaire perpétuel de l’Académie des Sciences,3970,,,A32.2.1,,,3978,,4070,3978;4070,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/5,,,Lettre du secrétaire perpétuel de l’Académie royale des Sciences à Marc Seguin de remerciement après l’envoi d’un exemplaire de Mémoire sur la navigation à vapeur,,1828-09-15,,Secrétaire perpétuel de l’Académie des Sciences,3970,,,A32.2.1,,,3978,,4062,3978;4062,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/6,,,Lettre du président de la Société industrielle de Mulhouse à Marc Seguin qui annonce son élection en tant que membre correspondant,,1831-12-21,,Président de la Société industrielle de Mulhouse,3970,,,A32.2.1,,,3993,,,3993,,,,Correspondance,https://sws.geonames.org/2991214/ Mulhouse,
rico:Record,A32.2.1/7,,Ordre royal de la Légion d’honneur. Nomination de Chevalier,Nomination de Marc Seguin au titre de Chevalier de la Légion d’honneur,,1837-02-28,,Roi de France,3970,,,A32.2.1,,,,,,,,,4030,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.1/8,,,"Lettre de E. du Sautoy, chef de bataillon en retraite, officier de la Légion d’honneur, à Marc Seguin concernant les modalités de sa réception d’Officier de l’Ordre impérial de la Légion d’honneur",,1866-09-12,,"E. du Sautoy, chef de bataillon en retraite, officier de la Légion d’honneur",3970,,,A32.2.1,,,,,,,,,4030,Correspondance,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A32.2.1/9,,,"Lettre du conseiller d’État, directeur général des Ponts et Chaussées et des Mines, délégué par le Grand Chevalier de l’Ordre Royal de la Légion d’honneur à Marc Seguin concernant sa date de réception Chevalier de la Légion d’honneur",,1837-03-11,,"conseiller d’État, directeur général des Ponts et Chaussées et des Mines, délégué par le Grand Chevalier de l’Ordre Royal de la Légion d’honneur",3970,,,A32.2.1,,,,,,,,,4030;3973,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:RecordSet,A32.2.2,Sous-dossier d'archives,,Nomination de Marc Seguin à la société des Monuments historiques,1847/1852,,,,,,,A32.2,,,,,,,,,,,,
rico:Record,A32.2.2/1,,Conservation des Monuments historiques de France,Lettre de nomination de Marc Seguin à la société des Monuments historiques,,1852-07-01,,la société des Monuments historiques,3970,,,A32.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3021372/ Dijon,
rico:Record,A32.2.2/2,,"Ministère de l'intérieur, direction des Beaux-Arts, 2e bureau : Monuments historiques","Lettre de décèrnement d'une médaille de la part du ministre à Marc Seguin pour son ""désintéressement et son zèle"" dans la conservation de l'abbaye de Fontenay",,1847-10-21,,"Le Ministre, secrétaire d'État de l'Intérieur pour le ministre et par autorisation , le Maître des requêtes, directeur des Beaux-Arts",3970,,,A32.2.2,,,,,,,,,Fontenay,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:Record,A32.2.2/3,,,Minutes de la lettre de Marc Seguin pour demander au Ministre des travaux publics de le laisser visiter tous les chemins de fer et chantiers de chemin de fer appartenant à l'État,,1850-10-01,3970,,,Ministre des travaux publics,,A32.2.2,,,,,,,,,4014,Correspondance,,
rico:RecordSet,A32.2.3,Sous-dossier d'archives,,Planches de reprogravure de Marc Seguin,,,,,,,,A32.2,,,,,,,,,,,,
rico:Record,A32.2.3/1,,,"Portrait de Marc Seguin, d'après un crayon à partir d'un daguerréotype",,,,,,,,A32.2.3,,,,,,,,,,Photographie/Portrait,,
rico:Record,A32.2.3/2,,,"Portrait de Marc Seguin, d'après photographie",,,,,,,,A32.2.3,,,,,,,,,,Photographie/Portrait,,
rico:Record,A32.2.3/3,,,Gravure d'une locomotive à chaudière tubulaire,,,,,,,,A32.2.3,,,,,,,,,,Photographie/Portrait,,
rico:Record,A32.2.3/4,,,"Inauguration de la statue de Marc Seguin, d'après photographie",,,,,,,,A32.2.3,,,,,,,,,,Photographie/Portrait,,
rico:RecordSet,A32.3,Dossier d'archives,,Célébrations autres que sur Marc Seguin,1874/1919,,,,,,,A32,,,,,,,,,,,,
rico:Record,A32.3/1,,Fête du centenaire. Oeuvre des messieurs,Imprimé,,1874,,,,,,A32.3,,,,,,,,,,Archives,https://sws.geonames.org/2996944/ Lyon,
rico:Record,A32.3/2,,Inauguration du monument Edouard Aynard. 15 juin 1919,Imprimé,,1919,,,,,,A32.3,,,,,,,,,,Archives,https://sws.geonames.org/2996944/ Lyon,
rico:Record,A32.3/3,,"IIIe fête du Rhône et du génie des Rhodaniens et IIe congrès des intérêts rhodaniens à Avignon, du 16 au 24 juin 1928",Imprimé,,,,,,,,A32.3,,,,,,,,,,Archives,,
rico:Record,A32.3/4,,Comité du monument Félix Mangini ; Liste de souscription,Imprimé,,1903,,Comité du monument Félix Mangini,3955,,,A32.3,,,,,,,,,,Archives,,
rico:RecordSet,A32.4,Dossier d'archives,,Le Panthéon scientifique de la tour Eiffel,,1892,,,,,,A32,,,,,,,,,,,,
rico:Record,A32/4,,Le Panthéon scientifique de la tour Eiffel,Portrait de Marc Seguin p.255-257,,1892,,,,Georges Barral,,A32.4,,,,,,,,,,Archives,https://sws.geonames.org/2988507/ Paris,
rico:RecordSet,A33,Sous-série d'archives,,Centenaire Montgolfier,1883/1897,,,,,,,A26-A37,"Salle de classe, grande bibliothèque, meuble du bas, partie droite",,,,,,,,,,,
rico:RecordSet,A33.1,Dossier d'archives,,Documents d'organisation du centenaire Montgolfier,,1883,,,,,,A33,,,,,,,,,,,,
rico:RecordSet,A33.1.1,Sous-dossier d'archives,,Organisation du centenaire : divers,,1883,,,,,,A33.1,,,,,,,,,,,,
rico:RecordSet,A33.1.1.a,Sous-sous-dossier d'archives,,Minutes de documents d'organisation du centenaire Montgolfier,,1883,,,,,,A33.1.1,,,,,,,,,,,,
rico:Record,A33.1.1.a/1,,,Compte-rendu d’une réunion concernant l’érection d’un monument aux frères Montgolfier,,1883-05-25,,,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/10,,Monument à élever aux frères Montgolfier. Programme,Liste des conditions de la mise en concurrence de l’exécution du monument des frères Montgolfier,,1883,,,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/11,,"Fêtes du centenaire Montgolfier. Salle de la Mairie d’Annonay. Concert donné par la Commission Musicale le samedi 11 aout 1883, à 8 heures du soir",Programme d’un concert donné à l’occasion du centenaire Montgolfier,,1883-08,,,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/12,,"Programme des fêtes du centenaire Montgolfier les 11, 12, 13 et 14 aout 1883",Imprimé,,1883-08-11,,Journal d’Annonay,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/13,,Listes des souscriptions pour l’érection à Annonay des statues des deux frères Joseph et Étienne Montgolfier,Imprimé,,1883,,Comité Annonéen du Centenaire Montgolfier,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/14,,Ville d’Annonay. Centenaire Montgolfier. 1783-1883. Programme des fêtes,Imprimé,,1883,,Ville d’Annonay,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/15,,Le centenaire Montgolfier,Note sur le centenaire et liste des membres du Comité annonéen du centenaire Montgolfier,,1883,,Comité Annonéen du Centenaire Montgolfier,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/16,,,Liste de noms et de villes,,,,,,,,A33.1.1.a,,,,,,,,,,Archives,,
rico:Record,A33.1.1.a/17,,Cérémonie d’inauguration,Liste des personnes constituant le cortège de la cérémonie d’inauguration,,1883,,,,,,A33.1.1.a,,,,,,,,,,Archives,,
rico:Record,A33.1.1.a/18,,,"Carte du Maire de Tence, René de Mars",,,,"René de Mars, maire de Tence",,,,A33.1.1.a,,,,,,,,,,Archives,,
rico:Record,A33.1.1.a/19,,,Plan de table,,1883,,,,,,A33.1.1.a,,,,,,,,,,Archives,,
rico:Record,A33.1.1.a/2,,,"Lettre d’Augustin Seguin Président du Comité du Centenaire Montgolfier, concernant la fête du centenaire de la montgolfière",,1883-04,3955,,,,,A33.1.1.a,,,,,,,,,,Correspondance,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/20,,Centenaire Montgolfier. Cavalcade au bénéfice des pauvres. Affaire Porreau,Poème,,1883-08-12,,Comité Annonéen du Centenaire Montgolfier,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/3,,,Liste de noms,,,,,,,,A33.1.1.a,,,,,,,,,,Archives,,
rico:Record,A33.1.1.a/4,,Liste des invités,Liste de noms,,,,,,,,A33.1.1.a,,,,,,,,,,Archives,,
rico:Record,A33.1.1.a/5,,Liste des invités,Liste de noms,,,,,,,,A33.1.1.a,,,,,,,,,,Archives,,
rico:Record,A33.1.1.a/6,,Liste des principaux invités,Liste de noms,,,,,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/7,,Comité annonéen du centenaire Montgolfier,Liste des membres du Comité annonéen du centenaire Montgolfier,,1883,,Comité Annonéen du Centenaire Montgolfier,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/8,,Le centenaire Montgolfier,Note sur le centenaire et liste des membres du Comité annonéen du centenaire Montgolfier,,1883,,,,,,A33.1.1.a,,,,,,,,,,Archives,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.a/9,,Cérémonie d’inauguration,Liste des noms des personnes invités aux différents moments de la cérémonie d’inauguration du Centenaire Montgolfier,,1883,,,,,,A33.1.1.a,,,,,,,,,,Archives,,
rico:RecordSet,A33.1.1.b,Sous-sous-dossier d'archives,,Périodiques Centenaire Montgolfier,,1883,,,,,,A33.1.1,,,,,,,,,,,,
rico:Record,A33.1.1.b/1,,"La Ville de Paris, politique, littéraire, municipal, commercial, financier","La Ville de Paris, politique, littéraire, municipal, commercial, financier (périodique)",,1883-08-13,,La Ville de Paris,,,,A33.1.1.b,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A33.1.1.b/2,,Le Nouvelliste de Lyon. Journal politique quotidien,Le Nouvelliste de Lyon. Journal politique quotidien (périodique),,1883-08-05,,Le Nouvelliste de Lyon,,,,A33.1.1.b,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2996944/ Lyon,
rico:Record,A33.1.1.b/3,,L’Ami des campagnes,L’Ami des campagnes (périodique),,1883-07-08,,L’Ami des campagnes,,,,A33.1.1.b,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2988507/ Paris,
rico:Record,A33.1.1.b/4,,Le patriote de l’Ardèche. Journal du Vivarais,4 exemplaires,,1883-05-10,,Le patriote de l’Ardèche,,,,A33.1.1.b,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/2985290/ Privas,
rico:Record,A33.1.1.b/5,,Journal d’Annonay et de l’arrondissement de Tournon,Journal d’Annonay et de l’arrondissement de Tournon (périodique),,1883-04-14,,Journal d’Annonay,,,,A33.1.1.b,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.b/6,,Journal d’Annonay et de l’arrondissement de Tournon,Journal d’Annonay et de l’arrondissement de Tournon (périodique),,1883-07-21,,Journal d’Annonay,,,,A33.1.1.b,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.b/7,,"La Montgolfière, journal du centenaire","La Montgolfière, journal du centenaire (périodique)",,1883,,La Montgolfière,,,,A33.1.1.b,,,,,,,,,,Coupures/articles de presse,https://sws.geonames.org/3037514/ Annonay,
rico:RecordSet,A33.1.1.c,Sous-sous-dossier d'archives,,"Cartons d'invitation, cartes de visites",,1883,,,,,,A33.1.1,,,,,,,,,,,,
rico:Record,A33.1.1.c/1,,Centenaire Montgolfier. Inauguration du monument. Carte d’entrée,"Carte d’entrée à l’inauguration du monument des Montgolfier à l’occasion du centenaire, destinée à Augustin Seguin",,1883,,Comité Annonéen du Centenaire Montgolfier,3955,,,A33.1.1.c,,,,,,,,,,,,
rico:Record,A33.1.1.c/10,,,"Carte de Réné Pons, avocat, rédacteur du Nouvelliste de Lyon",,,,"Réné Pons, avocat, rédacteur du Nouvelliste de Lyon",,,,A33.1.1.c,,,,,,,,,,,,
rico:Record,A33.1.1.c/11,,Liste des principaux invités au Centenaire Montgolfier,Liste manuscrite,,1883,,,,,,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/12,,,Lettre de C. ou E. de Montgolfier à Augustin Seguin concernant un projet de toast.,,1883-08-10,,C. ou E. de Montgolfier,3955,,,A33.1.1.c,,,,,,,,,,Correspondance,https://sws.geonames.org/2978570/ Saint-Marcel-les-Annonay,
rico:Record,A33.1.1.c/13,,Centenaire Montgolfier. Inauguration du monument. Carte d’entrée,"Carte d’entrée à l’inauguration du monument des Montgolfier à l’occasion du centenaire, destinée au lieutenant-colonel Sebert",,1883,,Comité Annonéen du Centenaire Montgolfier,,"Hippolyte Sebert, colonel d’Artillerie de Marine",,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/14,,,"Lettre d’Augustin Seguin, Président du Comité du Centenaire Montgolfier, au lieutenant-colonel Sebert, l’invitant à la cérémonie d’inauguration du monument des Montgolfier à l’occasion du centenaire",,1883-08-07,3955,,,"Hippolyte Sebert, colonel d’Artillerie de Marine",,A33.1.1.c,,,,,,,,,,Correspondance,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/15,,,"Carton d’invitation de la part de la famille de Montgolfier à l’attention de Monsieur Flammarion, astronome, pour un punch chez elle",,1883-08-07,,Famille de Montgolfier,,Camille Flammarion,,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/16,,,"Carton d’invitation de la part de la famille de Montgolfier à l’attention des colonel Laussedat, pour un punch chez elle",,1883-08-07,,Famille de Montgolfier,,Colonel Laussedat,,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/17,,,"Carton d’invitation de la part de la famille de Montgolfier à l’attention de Monsieur Tisserand, membre de l’Institut, pour un punch chez elle",,1883-08-07,,Famille de Montgolfier,,"F. Tisserand, membre de l’Institut",,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/18,,,"Carton d’invitation de la part de la famille de Montgolfier à l’attention de Monsieur Sebert, colonel, pour un punch chez elle",,1883-08-07,,Famille de Montgolfier,,"Hippolyte Sebert, colonel d’Artillerie de Marine",,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/19,,,"Carton d’invitation de la part de la famille de Montgolfier à l’attention de Monsieur Berthelot, membre de l’Institut, pour un punch chez elle",,1883-08-07,,Famille de Montgolfier,,"Monsieur Berthelot, membre de l’Institut",,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/2,,,Carton d’invitation de la part de Laurent de Montgolfier à l’attention de Monsieur Berard pour une soirée chez lui,,1883-07-29,3941,,,Monsieur Bérard,,A33.1.1.c,,,,,,,,,,,,
rico:Record,A33.1.1.c/20,,,"Carton d’invitation de la part de la famille de Montgolfier à l’attention de Monsieur Bérard, pour un punch chez elle",,1883-08-07,,Famille de Montgolfier,,Monsieur Bérard,,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/21,,,"Carton d’invitation de la part de la famille de Montgolfier à l’attention de Monsieur Dupuy de Loine, pour un punch chez elle",,1883-08-07,,Famille de Montgolfier,,Monsieur Dupuy de Loine,,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/22,,Fête du centenaire Montgolfier à Annonay. Concert donné par la Commission Musicale,Carton pour un concert donné par la Commission Musicale à l’occasion du centenaire Montgolfier,,1883,,Commission musicale du centenaire Montgolfier,,,,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/23,,,Carton d’invitation au banquet de la fête du centenaire Montgolfier destinée à Monsieur Bobenrieth,,1883,,Comité Annonéen du Centenaire Montgolfier,,Monsieur Bobenrieth,,A33.1.1.c,,,,,,,,,,,,
rico:Record,A33.1.1.c/24,,,"Carte du colonel Sebert, membre du Conseil des Travaux, directeur du Laboratoire Central de l’Artillerie",,,,"Hippolyte Sebert, colonel d’Artillerie de Marine",,,,A33.1.1.c,,,,,,,,,,Correspondance,,
rico:Record,A33.1.1.c/25,,Société de Gymnastique européenne,"Carton d’invitation de la part du président de la Société de Gymnastique européenne, A. Valla, à Augustin Seguin, pour une assister à séance publique",,1883-08-08,3955,,3955,,,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
rico:Record,A33.1.1.c/26,,,Lettre de A. de Montgolfier à Augustin Seguin concernant le déroulé de la cérémonie d’inauguration du Centenaire Montgolfier,,1883,3955,,3955,,,A33.1.1.c,,,,,,,,,,Correspondance,,3913
rico:Record,A33.1.1.c/27,,Fête du centenaire Montgolfier. Société de tir annonéen. Grand concours annuel,Brochure concernant un concours de tir à l’occasion du centenaire Montgolfier,,1883,,Société de tir annonéen,,,,A33.1.1.c,,,,,,,,,,,https://sws.geonames.org/3037514/ Annonay,
