Class,rico:identifier,rico:hasRecordSetType,dcterms:title,dcterms:description,dcterms:dateInterv,dcterms:dateRaw,rico:hasCreatorRef,rico:hasCreatorNotRef,rico:hasReceiverRef,rico:hasReceiverNotRef,rico:hasPublisher,rico:isOrWasIncludedIn,rico:hasOrHadPhysicalLocation,crm:P44_has_condition,SOCIETES-DROP,INSTRUMENTS-DROP,DOC_ECRIT_DROP,rico:documents,dcterms:isVersionOf,rico:isDraftOf,rico:hasOrHadSubject,rico:hasDocumentaryFormType,rico:locationURI,rico:locationOS
rico:RecordSet,B14.2.16,Sous-dossier d'archives,,Lettres d'affaires diverses des Mangini autres que les chemins de fer,1858/1872,,,,,,,B14.2,,,,,,,,,,,,
rico:Record,B14.2.16/1,,,Lettre de réponse à propos d’un parapluie et d’une ombrelle perdue,,1872-05-21,,Un inspecteur principal de l’exploitation du chemin de fer Paris-Lyon-Méditerranée,3955,,,B14.2.16,,,3991,,,3991,,,,Correspondance,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B14.2.16/10,,,Croquis manuscrit de terres et de possessions de M. Mangini,,,,,,,,B14.2.16,,,,,,,,,,,,
rico:Record,B14.2.16/11,,The Woman in white,Notes manuscrites,,,,,,,,B14.2.16,,,,,,,,,,,,
rico:Record,B14.2.16/2,,,Lettre pour venir retirer un brevet d’invention,,1858-04-07,,Le secrétaire général de la préfecture du Rhône,,M. Perret,,B14.2.16,,,,,,,,,,Correspondance,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B14.2.16/3,,,Lettre de réclamation et sur des travaux d’infrastructure,,,,,,,,B14.2.16,,,,,,,,,,Correspondance,,
rico:Record,B14.2.16/4,,,Notes à propos de travaux prévus,,,,,,,,B14.2.16,,,,,,,,,,Archives,,
rico:Record,B14.2.16/5,,Chemins de fer du Dauphiné. Jonction de la ligne Bourgoin avec celle de Grenoble,Imprimé,,1859-05-26,,,,À messieurs les membres du Conseil municipal de la ville de Grenoble,,B14.2.16,,,,,,,,,,,https://sws.geonames.org/3003991/ Le Grand-Lemps,
rico:Record,B14.2.16/6,,Agence générale pour la prise et la vente des brevets d’invention,Manuscrit,,,,M. Guy,,,,B14.2.16,,,,,,,,,,,,
rico:Record,B14.2.16/7,,,Lettre de demande de soutien après un licenciement de chez Gauthier frères et Cie afin de rentrer dans une nouvelle compagnie de chemin de fer,,1858-12-27,,M. Laise,3935,,,B14.2.16,,,,,,,,,,Correspondance,,
rico:Record,B14.2.16/8,,,Notes manuscrites sur les mines de Manosque,,,,,,,,B14.2.16,,,,,,,,,,,,
rico:Record,B14.2.16/9,,"A. M. A. Renouard [barré] A M. Agard, directeur de la compagnie des salines du Midi à Aix",Notes minutes,,,,,,,,B14.2.16,,,,,,,,,,,,
rico:RecordSet,B14.2.17,Sous-dossier d'archives,,Lettres de F. Jacqmin à MM. Mangini et Debos,,,,,,,,B14.2,,,,,,,,,,,,
rico:RecordSet,B14.2.2,Sous-dossier d'archives,,Lettres de L. Peiron à Louise Mangini,,1859,,,,,,B14.2,,,,,,,,,,,,
rico:Record,B14.2.2/1,,,"Lettre L. Peiron, employé, à Louise Mangini à propos de l'état de santé de M. Mangini",,1859-01-29,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/10,,,"Lettre L. Peiron, employé, à Louise Mangini à propos de l'état de santé de M. Mangini",,1859-02-15,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/11,,,"Lettre L. Peiron, employé, à Louise Mangini confirmant les bonnes nouvelles de Monsieur Mangini et annoncant l'arrivée de Lucien.",,1859-02-17,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/12,,,"Lettre L. Peiron, employé, à Louise Mangini donnant de bonnes nouvelles de Monsieur Mangini.",,1859-03-13,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/13,,,"Lettre L. Peiron, employé, à Louise Mangini donnant de bonnes nouvelles de Monsieur Mangini.",,1859-03-14,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/14,,,"Lettre L. Peiron, employé, à Louise Mangini donnant de bonnes nouvelles de Monsieur Mangini.",,1859-03-15,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/15,,,"Lettre L. Peiron, employé, à Louise Mangini donnant de bonnes nouvelles de Monsieur Mangini.",,1859-03-16,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/16,,,"Lettre L. Peiron, employé, à Louise Mangini donnant de bonnes nouvelles de Monsieur Mangini.",,1859-03-17,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/17,,,"Lettre L. Peiron, employé, à Louise Mangini donnant de bonnes nouvelles de Monsieur Mangini.",,1859-03-21,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/18,,,"Lettre L. Peiron, employé, à Louise Mangini donnant de bonnes nouvelles de Monsieur Mangini.",,1859-03-27,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/2,,,"Lettre L. Peiron, employé, à Louise Mangini donnant des nouvelles de Lazare Mangini à Cassis qui ""va de mieux en mieux"" et de Lucien",,1859-02-01,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/3,,,"Lettre L. Peiron, employé, à Louise Mangini à propos de l'état de santé de M. Mangini et sur le menu du dîner",,1859-02-02,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/4,,,"Lettre L. Peiron, employé, à Louise Mangini. ""Le mistral a cessé et Mr Mangini est allé sur la chantier par un beau soleil""",,1859-02-05,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/5,,,"Lettre L. Peiron, employé, à Louise Mangini à propos de l'état de santé de M. Mangini",,1859-02-07,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/6,,,"Lettre L. Peiron, employé, à Mme Mangini. ""Depuis plusieurs jours Mr Mangini est sur pied tous les matins à 7 heures. Hier son déjeuner se composait d'un potage, filet de bœuf froid, cervelles, raisin et orange. Son dîner d'un potage, plat de macaronis dont il n'est rien resté, 3 pieds ? en sauce blanche et dessert"".",,1859-02-08,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/7,,,"Lettre L. Peiron, employé, à Louise Mangini donnant de bonnes nouvelles de Monsieur Mangini.",,1859-02-11,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/8,,,"Lettre L. Peiron, employé, à Louise Mangini concernant Mr Mangini va mieux, se sert de sa main. ""Il découpe et conduit lui-même sa voiture"".",,1859-02-12,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:Record,B14.2.2/9,,,"Lettre L. Peiron, employé, à Louise Mangini concernant Mr Mangini qui va bien mais se sent seul le soir",,1859-02-14,,L. Peiron,3934,,,B14.2.2,,,,,,,,,,Correspondance,https://sws.geonames.org/3028431/ Bregadan (Cassis),
rico:RecordSet,B14.2.3,Sous-dossier d'archives,,Lettres de Calvet-Rognat à Lazare Mangini (s.d.),,,,,,,,B14.2,,,,,,,,,,,,
rico:Record,B14.2.3/1,,,Notes sur les déplacements de M. Calvet Rogniat (?),,,,,,,,B14.2.3,,,,,,,,,,Archives,,
rico:Record,B14.2.3/2,,,"Lettre qui annonce l’envoi d’un rapport que Calvet Rogniat vient de recevoir à propos des mines de charbon de Graissessac, du passage de M. de Bravac (?) l’ingénieur qui a secondé le comte de Seranicourt(?) dans l’acquisition de ces mines. « Je vais le faire rechercher car lui, plus que personne, pourra vous initier dans toutes les circonstances de cette grande affaire »",,,,Calvet Rognat,3935,,,B14.2.3,,,,,,,,,,Correspondance,,
rico:Record,B14.2.3/3,,,"Rapport manuscrit sur Auzits, concession de houille dans le bassin d’Aubin, Aveyron",,,,Calvet Rogniat,3935,,,B14.2.3,,,,,,,,,,Archives,,
rico:RecordSet,B14.2.4,Sous-dossier d'archives,,"Lettres de Petiot, homme de confiance, à Lazare Mangini",1856/1857,,,,,,,B14.2,,,,,,,,,,,,
rico:Record,B14.2.4/1,,,"Lettre de Petiot à Lazare Mangini écrit qu’il envoie à Cuzin un croquis de la position des chemins de fer construits et à construire entre Florence, Milan et Venise. Description des lignes dont s’occupe M. Duhoux et confirmation de « la possibilité de faire de bonnes affaires sur les opérations des deux lignes de Bologne et de Venise ».",,1856-09-05,,M. Petiot,3935,,,B14.2.4,,,,,,,,,,Correspondance,https://sws.geonames.org/3176959/ Florence,
rico:Record,B14.2.4/2,,,"Croquis de la position des chemins de fer construits et à construire entre Florence, Milan et Venise",,1856-09-05,,M. Petiot,3935,,,B14.2.4,,,,,,,,,,Plans et iconographie,https://sws.geonames.org/3176959/ Florence,
rico:Record,B14.2.4/3,,,"Lettre de Petiot à Mangini à propos du dénouement ""de cette grande affaire"", qui oppose le baron aux mangini et dans laquelle doivent trancher les ingénieurs",,1857-05-20,,M. Petiot,3935;3936,,,B14.2.4,,,,,,,,,,Correspondance,https://sws.geonames.org/3176959/ Florence,
rico:Record,B14.2.4/4,,,Lettre de Petiot à Mangini à propos des affaires,,1857-06-13,,M. Petiot,3935;3936,,,B14.2.4,,,,,,,,,,Correspondance,https://sws.geonames.org/3176959/ Florence,
rico:Record,B14.2.4/5,,,Lettre de Petiot à Lazare Mangini qui annonce qu’on lui a dit de partir pour Bologne car il suppose que l’adjudication est en leur faveur,,1857-06-09,,M. Petiot,3935,,,B14.2.4,,,,,,,,,,Correspondance,https://sws.geonames.org/3176959/ Florence,
rico:Record,B14.2.4/6,,,Lettre de Petiot à Lazare Mangini à propos du conseil des Ingénieurs qui doit prendre une décision,,1857-06-19,,M. Petiot,3935,,,B14.2.4,,,,,,,,,,Correspondance,https://sws.geonames.org/3176959/ Florence,
rico:Record,B14.2.4/7,,,"Lettre de Petiot à Lazare Mangini à qui il demande le dénouement de l'entrevue de M. Mangini avec M. Talabot, il s'inquiète du silence de M. Mangini, dit qu'il n'a pas de nouvelles de Bologne et que de toute manière M. Proteta (?) ne pourrait ""rien dire sur tout par correspondance"", dit qu'il a reçu une lettre de Modène qui lui apprend que les représentants de la compagnie Breda sont partis pour Vienne, ce qui signifie que ""cette compagnie emploie tous les moyens possibles pour obtenir les travaux et vaincre la résistqnce qui lui est opposée par les ingénieurs"". il a hâte d'avoir le dénouement de l'affaire, il assure à M. Mangini que ""l'opération a été régulière et raisonnée. La préférence pour vous est grandement prononcée"". Il conclut sur l'insurrection qui a eu lieu à Livourne à cause des graines qui a fait quelques morts",,1857-07-02,,M. Petiot,3935,,,B14.2.4,,,,,,,,,,Correspondance,https://sws.geonames.org/3176959/ Florence,
rico:Record,B14.2.4/8,,,Enveloppe avec sceau,,1856-10-20,,M. Petiot,3935,,,B14.2.4,,,,,,,,,,Archives,,
rico:RecordSet,B14.2.5,Sous-dossier d'archives,,"Lettres liées à Petrus Meynet, comptable de la Buire et actionnaire",1852/1872,,,,,,,B14.2,,,,,,,,,,,,
rico:Record,B14.2.5/1,,,Lettre de Petrus Meynier dans laquelle il reconnapit avoir touché 63000 francs de M. Mangini pour prix de vente de 250 actions de Long--pendu,,1852-12-04,,Petrus Meynet,3935;3936,,,B14.2.5,,,,,,,,,,Correspondance,,
rico:Record,B14.2.5/2,,,Lettre de l'administration des chantiers de la Buire qui certifie que Petrus Meynet est entré dans les ateliers de la Buire le 27 septembre 1869 en qualité d'employé de comptabilité,,1871-07-14,,Chantiers de la Buire,,,,B14.2.5,,Document endommagé,3987,,,3987,,,4008,Correspondance,,
rico:Record,B14.2.5/3,,,Lettre de sollicitation pour un travail,,1872-06-14,,Petrus Meynet,3935;3936,,,B14.2.5,,,3987,,,3987,,,4008,Correspondance,https://sws.geonames.org/2996944/ Lyon,
rico:RecordSet,B14.2.6,Sous-dossier d'archives,,"Lettres de E. Cuzin (?), homme de confiance, aux Mangini",1856/1859,,,,,,,B14.2,,,,,,,,,,,,
rico:Record,B14.2.6/1,,,"Lettre de E. Cuzin à Mangini à propos des ingénieurs qui ne sont pas venus, des puits et des ghleries qui fonctionnent, des ouvriers malades à cause de la chaleur et de la gestion des divers puits",,1856-08-12,,E. Cuzin,3935;3936,,,B14.2.6,,,,,,,,,,Correspondance,,
rico:Record,B14.2.6/2,,,Lettre de E. Cuzin à Mangini à propos de la gestion des puits et d'une possible fausse promesse de M. Delahante (?),,1856-09-24,,E. Cuzin,3935;3936,,,B14.2.6,,,,,,,,,,Correspondance,,
rico:Record,B14.2.6/3,,,Lettre de E. Cuzin à Mangini à propos du remboursement de la retenue dans l'affaire de l'entreprise anglaise et de chevaux malades,,1857-06-04,,E. Cuzin,3935;3936,,,B14.2.6,,,,,,,,,,Correspondance,,
rico:Record,B14.2.6/4,,,Lettre de E. Cuzin à Mangini à propos de la gestion des puits,,1857-05-28,,E. Cuzin,3935;3936,,,B14.2.6,,,,,,,,,,Correspondance,,
rico:Record,B14.2.6/5,,,Lettre de E. Cuzin à Mangini à propos de la signature reportée d'un décompte à Marseille,,1859-10-28,,E. Cuzin,3935;3936,,,B14.2.6,,,,,,,,,,Correspondance,https://sws.geonames.org/3028808/ Cannes,
rico:Record,B14.2.6/6,,,"Enveloppe avec sceau adressée à Madame Cuzin, hôtel du Nord, à Cannes",,,,E. Cuzin,3935;3936,,,B14.2.6,,,,,,,,,,Archives,,
rico:RecordSet,B14.2.7,Sous-dossier d'archives,,Lettres de M. Boissis (?) à Lazare Mangini,,1855,,,,,,B14.2,,,,,,,,,,Correspondance,https://sws.geonames.org/2988507/ Paris,
rico:RecordSet,B14.2.8,Sous-dossier d'archives,,Lettres reçues par Félix Mangini sur la vie politique,,1870,,,,,,B14.2,,,,,,,,,,Archives,https://sws.geonames.org/2988507/ Paris,
rico:RecordSet,B14.2.9,Sous-dossier d'archives,,"Lettres de Bimay (?), comptable, à Lazare Mangini",1852/1854,,,,,,,B14.2,,,,,,,,,,,,
rico:Record,B14.2.9/1,,,Lettre du comptable Bimay (?) à Lazare Mangini à propos des réponses évasives apportées par la hiérarchie des mines de Longpendu et de l'insatisfaction qu'il en ressent pour l'intérêt général de cette société,,1852-10-20,,"Bimay , comptable de l’entreprise",3935,,,B14.2.9,,,,,,,,,,Correspondance,https://sws.geonames.org/3027484/ Chalon-sur-Saône,
rico:Record,B14.2.9/2,,,Lettre de dénonciation d'irrégularité dans la compatibilité dans l'affaire commerciale + enveloppe avec sceau,,1853-09-21,,"Bimay , comptable de l’entreprise",3935,,,B14.2.9,,,,,,,,,,Correspondance,,
rico:Record,B14.2.9/3,,,Lettre à Lazare Mangini pour lui décrire le but de son voyage à la houillère de Longpendu qui consiste à surveiller les chargements des bateaux afin d’égaliser la qualité et de limiter la présence de pierre à la place du charbon dans les wagons. Il se plaint également de sa charge de travail et de tâches qui lui sont confiées hors de son champ de ses compétences de comptable. Il dénonce l’incompétence du garde port de Longpendu. À propos du nouvel entrepreneur en charge du forage. Il écrit le lendemain être rentré à Chalon du fait du froid qui empêchait les chargements + enveloppe avec sceau,1854-02-14/1854-02-15,,,"Bimay , comptable de l’entreprise",3935,,,B14.2.9,,,,,,,,,,Correspondance,https://sws.geonames.org/3027484/ Chalon-sur-Saône,
rico:RecordSet,B15,Sous-série d'archives,,Divers documents sur les Mangini,1856/1905,,,,,,,B13-B15,Bureau de Marc Seguin Travée 2 étagère 7,,,,,,,,,,,
rico:RecordSet,B15.1,Dossier d'archives,,Divers documents de travail des Mangini sur les chemins de fer,1857/1872,,,,,,,B15,,,,,,,,,,,,
rico:Record,B15.1/1,,Situation au 31 août 1857,Tableau de crédit et débit de chaque puits,,1857-08-31,,,,,,B15.1,,,,,,,,,,,,
rico:Record,B15.1/10,,Tunnels,"Comptes manuscrits ; papier à en-tête ""chemin de fer de Marseille à Toulon L. Mangini, entrepreneur à Cassis""",,,3935,,,,,B15.1,,,,,,,,,,,,
rico:Record,B15.1/2,,"Chemin de fer du Dauphiné, conseil municipal du Grand-Lemps",Imprimé,,1859-05,,Cheminde fer du Dauphiné,,,,B15.1,,,,,,,,,,,,
rico:Record,B15.1/3,,"Lignes du Bourbonnais, tableau indicatif des lots à soumissionner avant le 30 mars 1863 pour travaux de terrassements et ouvrages d'art",Imprimé,,1863,,Compagnie des chemins de fer de Paris à Lyon et à la Méditerranée,,,,B15.1,,,3991,,,3991,,,,,,
rico:Record,B15.1/4,,"Société des ingénieurs civils, extrait du procès-verbal de la séance du 19 novembre 1869",Imprimé,,1869-11-19,,Société des ingénieurs civils,,,,B15.1,,,,,,,,,,,,
rico:Record,B15.1/5,,"Compagnie des Dombes des chemins de fer du sud-est, émission de 40.000 obligations rapportant 15 francs d'intérêt par année",Imprimé,,,,Compagnie des Dombes,,,,B15.1,,,,,,,,,,,,
rico:Record,B15.1/6,,"Rapport des commissaires, exercice 1871",Imprimé,,1872,,Crédit Lyonnais,,,,B15.1,,,3992,,,3992,,,,,,
rico:Record,B15.1/7,,Rapport par le conseil d'administration à l'assemblée générale ordinaire et extraordinaire du 6 avril 1872,Rapport,,1872,,Crédit Lyonnais,,,,B15.1,,,3992,,,3992,,,,,,
rico:Record,B15.1/8,,Chaux hydrauliques du Teil,Lettre de description des produits de l'usine de chaux hydraulique du Teil,,,,Usine de la chaux hydrauliques du Teil,,,,B15.1,,,,,,,,,,Correspondance,,
rico:Record,B15.1/9,,Détail estimatif,"Comptes manuscrits ; papier à en-tête ""chemin de fer de Marseille à Toulon L. Mangini, entrepreneur à Cassis""",,,3935,,,,,B15.1,,,,,,,,,,,,
rico:RecordSet,B15.2,Dossier d'archives,,Poèmes issues des archives Mangini (s.d.),,,,,,,,B15,,,,,,,,,,,,
rico:RecordSet,B15.3,Dossier d'archives,,Cartes de visites et cartons appartenant aux Mangini (s.d.),1868/1870,,,,,,,B15,,,,,,,,,,,,
rico:Record,B15.3/1,,,Lot de cartes de visites de diverses personnes,,,,,,,,B15.3,,"contenant : boîte ronde bleue ""Dal 1878 Venchi Buono Buonissimo""",,,,,,,,,,
rico:Record,B15.3/2,,,Lot de cartes de visites de diverses personnes,,,,,,,,B15.3,,,,,,,,,,,,
rico:Record,B15.3/3,,,"Lot de cartons pour des conférences (Société d'enseignement professionnel), d'adhérent (société des amis des arts), d'artisans",1868/1870,,,,,,,B15.3,,,,,,,,,,,,
rico:RecordSet,B15.4,Dossier d'archives,,Oeuvres de charité de Madame Mangini,1856/1869,,,,,,,B15,,,,,,,,,,Comptabilité,,
rico:RecordSet,B15.5,Dossier d'archives,,Faire-parts reçus par les Mangini,1857/1871,,,,,,,B15,,,,,,,,,,,,
rico:Record,B15.5/1,,,Faire-part de mariage de Marie Peyraud avec Xavier Belmont,,1857-05-28,,,3935;3934,,,B15.5,,,,,,,,,,Archives familiales,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B15.5/2,,,Faire-part de mariage de Xavier Belmont avec Marie Peyraud,,1857-05-28,,,3935;3934,,,B15.5,,,,,,,,,,Archives familiales,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B15.5/3,,,Faire-part de deuil de la mort de Madame Philiberte Petit,,1868-12-20,,,3935;3934,,,B15.5,,,,,,,,,,Archives familiales,https://sws.geonames.org/2992953/ Montbard,
rico:Record,B15.5/4,,,Faire-part de deuil pour l’anniversaire de la mort de Madame Lucie Guimet née Sanlaville (femme d’Émile Guimet),,1869-12-05,,,3935;3934,,,B15.5,,,,,,,,,,Archives familiales,https://sws.geonames.org/2996944/ Lyon,
rico:Record,B15.5/5,,,Faire-part de naissance d’Henriette Germain,,1869-12-29,,,3935;3934,,,B15.5,,,,,,,,,,Archives familiales,https://sws.geonames.org/2988507/ Paris,
rico:Record,B15.5/6,,,"Faire-part de deuil de la mort de M. Charles-Victor de la Servette, ancien garde du corps de Sa Majesté Louis XVIII",,1870-04-26,,,3935;3934,,,B15.5,,,,,,,,,,Archives familiales,https://sws.geonames.org/2998696/ Château de la Servette (Leyment),
rico:Record,B15.5/7,,,Faire-part de deuil de la mort de Ferdinand Seguin ; 2 exemplaires,,1871-03-03,,,3935;3934,,,B15.5,,,,,,,,,,Archives familiales,https://sws.geonames.org/3037514/ Annonay,
rico:RecordSet,B15.6,Dossier d'archives,,Documentation contemporaine sur les Mangini,,1905,,,,,,B15,,,,,,,,,,Archives familiales,,
rico:RecordSet,B15.7,Dossier d'archives,,"Diverses notes de comptes, de factures des Mangini",,,,,,,,B15,,,,,,,,,,Archives familiales,,
rico:RecordSet,B15.8,Dossier d'archives,,Livres ayant appartenu aux Mangini,,1857,,,,,,B15,,,,,,,,,,,,
rico:Record,B15.8/1,,"Novelle morali di Francesco Soave, Partie II",Livre ayant appartenu aux Mangini,,1857,,,,,"Vve Baudry, libreria europea, 12, via Bonaparte",B15.8,,,,,,,,,,Livre,https://sws.geonames.org/2988507/ Paris,
rico:Record,B15.8/2,,Table chronologique des principaux événements de l'histoire de France,Livre ayant appartenu aux Mangini,,,,,,,,B15.8,,,,,,,,,,Livre,,
rico:RecordSet,B16-B18,Série d'archives,,Archives familiales diverses,1880/1918,,,,,,,B1-B18,,,,,,,,,,,,
rico:RecordSet,B16,Sous-série d'archives,,Correspondance des membres de la famille Seguin,1880/1918,,,,,,,B16-B18,Bureau de Marc Seguin Travée 1 étagère 7,,,,,,,,,,,
rico:RecordSet,B16.1,Dossier d'archives,,"Lettres de Minette (Marie-Pauline Seguin, épouse Warren) à sa famille, notamment à sa mère Pauline",1895/1918,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.10,Dossier d'archives,,Lettres de Louise à sa mère Pauline Seguin,,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.11,Dossier d'archives,,"Lettres de Laurent, Rose, Augustin et Louise à leur mère Pauline Seguin 1",,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.12,Dossier d'archives,,"Lettres de Laurent, Rose, Augustin et Louise à leur mère Pauline Seguin 2",,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.13,Dossier d'archives,,"Lettres de Louis, Paul, Lili à Pauline",1885/1905,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.2,Dossier d'archives,,"Lettres d'Augustine Seguin, née de Montgolfier à Pauline Seguin 1",1880/1889,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.3,Dossier d'archives,,"Lettres d'Augustine Seguin, née de Montgolfier à Pauline Seguin 2",,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.4,Dossier d'archives,,"Lettres de Mimi (Laurent Seguin) à sa famille, notamment à sa mère Pauline",1900/1909,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.5,Dossier d'archives,,Lettres de ses enfants à Pauline,,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.6,Dossier d'archives,,Lettres de Marc Seguin à sa mère Pauline Seguin lorsqu'il est aux États-Unis,,1902,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.7,Dossier d'archives,,Lettres de Joseph Seguin (Yéyé) à sa mère Pauline Seguin,1897/1905,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.8,Dossier d'archives,,Lettres de Louis Seguin (fils d'Augustin) à Pauline,1894/1906,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B16.9,Dossier d'archives,,Lettres reçues par Louise Seguin,1899/1906,,,,,,,B16,,,,,,,,,,Correspondance,,
rico:RecordSet,B17,Sous-série d'archives,,Correspondance de Pauline et de ses enfants avec des amis et diverses personnes,1883/1915,,,,,,,B16-B18,Bureau de Marc Seguin Travée 1 étagère 7,,,,,,,,,,,
rico:RecordSet,B17.1,Dossier d'archives,,Diverses lettres à Pauline 1,1895/1905,,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B17.10,Dossier d'archives,,"Lettres de Tintin (Augustin Seguin) à sa famille, notamment à sa mère Pauline",,1915,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B17.11,Dossier d'archives,,Lettres reçues par Pauline de ses enfants et de ses amis,,1883,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B17.2,Dossier d'archives,,Diverses lettres à Pauline 2,1895/1905,,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B17.3,Dossier d'archives,,Diverses lettres à Pauline 3,1895/1905,,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B17.4,Dossier d'archives,,Diverses lettres à Pauline 4,1903/1906,,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B17.5,Dossier d'archives,,Diverses lettres à Pauline 5,1910/1915,,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B17.6,Dossier d'archives,,Diverses lettres à Pauline 6,1900/1915,,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B17.7,Dossier d'archives,,Diverses lettres à Pauline 7,1900/1915,,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B17.8,Dossier d'archives,,Lettres des Mangini et des Balaÿ à Pauline Seguin,1883/1886,,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B17.9,Dossier d'archives,,"Lettres de Mignonne (Rose Seguin, épouse Béchetoille) sa famille, notamment à sa mère Pauline",1900/1909,,,,,,,B17,,,,,,,,,,Correspondance,,
rico:RecordSet,B18,Sous-série d'archives,,Correspondance de guerre et cartes postales de Pauline et ses enfants,1903/1918,,,,,,,B16-B18,Salon rouge,,,,,,,,,,,
rico:RecordSet,B18.1,Dossier d'archives,,Lettres de militaires à Pauline Seguin,1915/1918,,,,,,,B18,,,,,,,,,,Correspondance,,
rico:RecordSet,B18.2,Dossier d'archives,,Lettres des prisonniers de guerre à Pauline et Louise Seguin,1915/1918,,,,,,,B18,,,,,,,,,,Correspondance,,
rico:RecordSet,B18.3,Dossier d'archives,,Cartes postales reçues par Pauline Seguin et ses enfants 1,,1905,,,,,,B18,,,,,,,,,,Correspondance,,
rico:RecordSet,B18.4,Dossier d'archives,,Cartes postales reçues par Pauline Seguin et ses enfants 2,,1905,,,,,,B18,,,,,,,,,,Correspondance,,
rico:RecordSet,B18.5,Dossier d'archives,,Cartes postales reçues par Augustin Seguin fils,1903/1905,,,,,,,B18,,,,,,,,,,Correspondance,,
rico:RecordSet,B18.6,Dossier d'archives,,Croquis de machines,,,,,,,,B18,,,,,,,,,,Correspondance,,
