o:id,o:resource_template,o:resource_class,o:owner,o:is_public,dcterms:title,dcterms:identifier,dcterms:created,dcterms:isVersionOf,crm:P44_has_condition,rico:documents,rico:hasCreator,rico:hasDocumentaryFormType,rico:hasOrHadPhysicalLocation,rico:hasOrHadSubject,rico:hasPublisher,rico:hasReceiver,rico:hasRecordSetType,rico:isDraftOf,rico:location
18819,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/3,,,,,3954,Correspondance,,,,3970,,,https://sws.geonames.org/3019265/ Évreux
18818,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/29,,,,,3954,Correspondance,,,,3970,,,https://sws.geonames.org/2986151/ Pont-l'Évêque
18817,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/28,,,,,3954,Correspondance,,,,3970,,,https://sws.geonames.org/2969766/ Vernon
18816,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/27,,,,,3954,Correspondance,,,,3970,,,https://sws.geonames.org/3019317/ Eure
18815,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/26,,,,,3954,Correspondance,,,,3955,,,
18814,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/25,,,,,3954,Correspondance,,,,3956,,,
18813,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/24,,,,,3954,Correspondance,,,,3956,,,https://sws.geonames.org/3030007/ Brionne
18812,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/23,,,,,3954,Correspondance,,,,3956,,,
18811,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/22,,,,,3954,Correspondance,,,,3956,,,https://sws.geonames.org/2996944/ Lyon
18810,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/21,,,,,3954,Correspondance,,,,3956,,,https://sws.geonames.org/2996148/ Mantes-la-Jolie
18809,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/20,,,,3997,3954,Correspondance,,4021,,3970,,,
18808,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/2,,,,,3954,Correspondance,,,,3956,,,
18807,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/19,,,,,3954,Correspondance,,4021,,3970,,,https://sws.geonames.org/2996944/ Lyon
18806,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/18,,,,,3954,Correspondance,,,,3970,,,
18805,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/17,1871-02-17,,,,3954,Correspondance,,,,3956,,,
18804,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/16,1871-03-06,,,,3954,Correspondance,,,,3952,,,
18803,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/15,1871-03-12,,,,3954,Correspondance,,,,3970,,,https://sws.geonames.org/3029241/ Caen
18802,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/14,1871-03-14,,,,3954,Correspondance,,,,3956,,,https://sws.geonames.org/3007673/ Langrune-sur-Mer
18801,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/13,1870,,,,3954,Correspondance,,,,3970,,,
18800,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/12,,,,,3954,Correspondance,,,,3956,,,https://sws.geonames.org/2998150/ Lisieux
18799,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/11,1870,,,,3954,Correspondance,,,,3956,,,
18798,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/10,,,,,3954,Correspondance,,,,3970,,,
18797,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b/1,1870-03-04,,,3987,3954,Correspondance,,4008,,3955,,,
18796,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.b,1870/1871,,,,,,,,,,Sous-sous-dossier d'archives,,
18795,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/9,1867-02-07,,,,3953,Correspondance,,4051,,3956,,,https://sws.geonames.org/347342/ Thebes
18794,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/8,1867-05-25,,,,3953,Correspondance,,4051,,3956,,,https://sws.geonames.org/2867714/ Munich
18793,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/7,1867-05-14,,,,3953,Correspondance,,4051,,3970,,,https://sws.geonames.org/745044/ Constantinople
18792,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/6,1867-03-23,,,,3953,Correspondance,,4051,,3970,,,https://sws.geonames.org/361058/ Alexandrie
18791,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/5,1867-03-28/1867-03-30,,,,3957,Correspondance,,4051,,3970,,,
18790,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/4,1867-03-02,,,3997,3957,Correspondance,,4051,,3970,,,https://sws.geonames.org/360630/ Le Caire
18789,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/30,,,,,H. Clappe,Correspondance,,,,,,,
18788,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/3,1867-03-08,,,,3957,Correspondance,,4051,,3956,,,https://sws.geonames.org/360630/ Le Caire
18787,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/29,1870,,,,3953,Correspondance,,4001,,3970,,,https://sws.geonames.org/2988507/ Paris
18786,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/28,1866-12-11,,,,3953,Correspondance,,4051,,3970,,,https://sws.geonames.org/2524170/ Messine
18785,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/27,1867-05-05,,,,3953,Correspondance,,4051,,3970,,,https://sws.geonames.org/253775/ Île de Syra
18784,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/26,1867-05-08,,,,3953,Correspondance,,4051,,3956,,,https://sws.geonames.org/264371/ Athènes
18783,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/25,1866-05-25,,,,3953,Correspondance,,4052,,3970,,,https://sws.geonames.org/4508722/ Cincinnati
18782,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/24,1866-12-17,,,,3953,Correspondance,,4051,,3956,,,https://sws.geonames.org/361058/ Alexandrie
18781,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/23,1866,,,,3955,Correspondance,,,,3970,,,
18780,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/22,1866,,,,3955,Correspondance,,,,3970,,,
18779,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/21,1866-05-14,,,,3953,Correspondance,,4014 | 4052,,3955,,,https://sws.geonames.org/4335045/ La Nouvelle-Orléans
18778,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/20,1867-02-06,,,,3957,Correspondance,,4051,,3970,,,https://sws.geonames.org/347342/ Thebes
18777,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/2,1867-04-02,,,,3953,Correspondance,,4051,,3956,,,https://sws.geonames.org/281184/ Jérusalem
18776,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/19,1866-12-20,,,,3953,Correspondance,,4051,,3955,,,https://sws.geonames.org/360630/ Le Caire
18775,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/18,1867-02-17,,,,3953,Correspondance,,4051,,,,,https://sws.geonames.org/350550/ Kénèh
18774,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/17,1867-02-18,,,,3953,Correspondance,,4051,,3956,,,https://sws.geonames.org/350550/ Kénèh
18773,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/16,1867-02-17,,,,3953,Correspondance,,4051,,3955,,,https://sws.geonames.org/350550/ Kénèh
18772,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/15,1866-09-01,,,,3953,Correspondance,,,,3970,,,https://sws.geonames.org/2660718/ Fribourg
18771,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/14,1866-04-20,,,,3953,Correspondance,,4052,,3970,,,https://sws.geonames.org/5128581/ New-York
18770,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/13,1866-12-28,,,,3953,Correspondance,,4051,,3970,,,https://sws.geonames.org/360630/ Le Caire
18769,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/12,1866-07-13,,,,3953,Correspondance,,,,3970,,,https://sws.geonames.org/2988507/ Paris
18768,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/11,1867-01-17,,,,3953,Correspondance,,4051 | 4001,,3956,,,https://sws.geonames.org/350550/ Kénèh
18767,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/10,1867,,,,3957,Correspondance,,,,3970,,,https://sws.geonames.org/12047392/ Palestine
18766,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a/1,1867-04-07,,,,3953,Correspondance,,4051,,3956,,,https://sws.geonames.org/281184/ Jérusalem
18765,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,A2.4.2.a,1866/1870,,,,,,,,,,Sous-sous-dossier d'archives,,
18764,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,A2.4.2,1866/1879,,,,,,,,,,Sous-dossier d'archives,,
18763,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.1/4,1870-08-15,,,,Garde nationale mobile,Archives,,,,,,,https://sws.geonames.org/2985290/ Privas
18762,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.1/3,,,,,,Comptabilité,,,,,,,
18761,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.1/2,1894,,,,Episcopat,Archives,,,,,,,
18760,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.4.1/1,1894-05-05,,,,Evéché du Vivarais,Correspondance,,,,,,,https://sws.geonames.org/2967820/ Viviers
18759,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,A2.4.1,1870/1894,,,,,,,,,,Sous-dossier d'archives,,
18758,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,A2.4,1866/1894,,,,,,,,,,Dossier d'archives,,
18757,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/97,1862-05-28,,,,3955,Correspondance,,4050,,3956,,,https://sws.geonames.org/2641108/ Oban
18756,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/96,1859-12-30,,,,3955,Correspondance,,,,3956,,,
18755,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/95,1859-12-28,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18754,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/94,1859-07-03,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18753,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/93,1859-07-11/1860,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18752,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/92,1859-07-05/1860,,,,3955,Correspondance,,4002,,3956,,,https://sws.geonames.org/2988507/ Paris
18751,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/91,1860-02-26,,,,3955,Correspondance,,,,3970,,,https://sws.geonames.org/2988507/ Paris
18750,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/90,1860-01-28,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18749,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/9,1860-03-13,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18748,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/89,1860-01-30,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18747,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/88,1860-02-01,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18746,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/87,1860-02-16,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18745,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/86,1860-02-13,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18744,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/85,1860-01-20,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18743,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/84,1860-01-22,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18742,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/83,1860-01-16,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18741,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/82,1860-01-18,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18740,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/81,1860-01-14,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18739,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/80,1859-05-16,,,,3955,Correspondance,,4002,,3956,,,https://sws.geonames.org/2988507/ Paris
18738,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/8,1860-02-14,,,,3955,Correspondance,,4000,,3970,,,https://sws.geonames.org/2988507/ Paris
18737,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/79,1859-05-21,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18736,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/78,1860-01-08,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18735,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/77,1860-01-04,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18734,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/76,1859-11-22,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18733,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/75,1860-01-06,,,,3955,Correspondance,,4001,,3970,,,https://sws.geonames.org/2988507/ Paris
18732,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/74,1860-01-02,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18731,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/73,1859-11-03,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18730,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/72,,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2643743/ Londres
18729,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/71,1859-07-14,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18728,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/70,1859-07-15/1860,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18727,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/7,1859-11-12,,,,3955,Correspondance,,,,3956,,,
18726,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/69,1859-08-03,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18725,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/68,1859-07-29/1860,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18724,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/67,1859-07-30,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18723,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/66,1859-10-16/1860,,,,3955,Correspondance,,4002,,3956,,,https://sws.geonames.org/2988507/ Paris
18722,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/65,1859-10-15,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18721,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/64,1859-10-16,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18720,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/63,1859-12-21,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18719,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/62,1859-12-23,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18718,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/61,1859-12-26,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18717,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/60,1859-12-19,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18716,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/6,1859-05-13,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18715,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/59,1859-12-15,,,,3955,Correspondance,,4000,,3956,,,https://sws.geonames.org/2988507/ Paris
18714,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/58,1859-12-19/1860,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18713,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/57,1859-12-11,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18712,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/56,1859-12-13,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18711,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/55,1862-06-03,,,,3955,Correspondance,,4050,,3956,,,https://sws.geonames.org/2648579/ Glasgow
18710,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/54,1859-12-09,,,,3955,Correspondance,,4002,,3956,,,https://sws.geonames.org/2988507/ Paris
18709,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/53,1859-12-03,,,,3955,Correspondance,,4002,,3956,,,https://sws.geonames.org/2988507/ Paris
18708,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/52,1859-12-07,,,,3955,Correspondance,,4000,,3956,,,https://sws.geonames.org/2988507/ Paris
18707,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/51,1859-12-02,,,,3955,Correspondance,,4000,,3956,,,https://sws.geonames.org/2988507/ Paris
18706,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/50,1859-11-30,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18705,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/5,1862-05-14,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18704,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/49,1859-11-28,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18703,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/48,1859-11-26,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18702,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/47,1862-05-30,,,,3955,Correspondance,,4050,,3956,,,https://sws.geonames.org/2654329/ Bunessan
18701,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/46,,,,,3955,Correspondance,,4050,,3956,,,https://sws.geonames.org/2649169/ Fort William
18700,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/45,1862,,,4570,3955,Correspondance,,,,3970,,,
18699,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/44,1862-06-10/1862-06-17,,,,3955,Correspondance,,4050,,3956,,,https://sws.geonames.org/2643743/ Londres
18698,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/43,1862,,,,3955,Correspondance,,4050,,3970,,,https://sws.geonames.org/2643743/ Londres
18697,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/42,1859-05-23,,,,3955,Correspondance,,4050,,3970,,,https://sws.geonames.org/2643743/ Londres
18696,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/41,1862-05-24,,,,3955 | 3920,Correspondance,,4050,,3956,,,https://sws.geonames.org/2650225/ Édimbourg
18695,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/40,1862-05-24,,,,3955,Correspondance,,4050,,3956,,,https://sws.geonames.org/2640358/ Perth
18694,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/4,1860-01-26,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18693,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/39,1862-05-26,,,,3955,Correspondance,,4050,,3956,,,https://sws.geonames.org/2646088/ Inverness
18692,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/38,1859-10-30,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18691,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/37,1860-03-30,,,,3955,Correspondance,,4002,,3970,,,
18690,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/36,1860-03-20,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18689,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/35,1860-03-07,,,4073,3955,Correspondance,,,,3970,,,https://sws.geonames.org/2988507/ Paris
18688,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/34,1859-11-09,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18687,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/33,1859-11-11,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18686,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/32,,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2643743/ Londres
18685,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/31,1859-10-16/1860,,,,3955,Correspondance,,4002,,3956,,,https://sws.geonames.org/2988507/ Paris
18684,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/30,1859-10-16/1860,,,,3955,Correspondance,,4002,,3956,,,https://sws.geonames.org/2988507/ Paris
18683,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/3,1860-01-24,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18682,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/29,1859-10-18,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18681,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/28,1859-10-16/1860,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
18680,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/27,1859-10-16/1860,,,,3955,Correspondance,,4002,,3956,,,https://sws.geonames.org/2988507/ Paris
18679,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,A2.3/26,1859-10-22,,,,3955,Correspondance,,,,3956,,,https://sws.geonames.org/2988507/ Paris
